record_id,province,district,ds_division,safe_zone_id,safe_zone_name,camp_id,camp_name,latitude,longitude,population,children_count,elderly_count,food_available,water_available,medicine_available,sanitary_available,distance_from_distribution_center,camp_capacity,road_access_status,nearest_distribution_center,camp_priority,food_priority,water_priority,medicine_priority,sanitary_priority,human_error_flag,human_error_type,infants_count,pregnant_women_count,disabled_people_count,chronic_patients_count,last_distribution_hours,vehicle_capacity_total,camp_occupancy_ratio,vulnerable_ratio 
PF-RD-02683,Eastern,Batticaloa,Batticaloa,SZ-0033,Batticaloa Maha Vidyalaya Safe Zone,CAMP-02683,Batticaloa Relief Camp 2683,7.711421,81.682155,678,177,74,223.0,3062.0,128.0,56.0,6.8,1475.0,Good,Batticaloa DMC Coordination Centre,Medium,High,High,Medium,High,No,,41,24,34,47,37,661,0.4597,0.5855
PF-RD-02684,Western,Colombo,Kolonnawa,SZ-0002,Kolonnawa Primary School Safe Zone,CAMP-02684,Kolonnawa Relief Camp 2684,6.852936,79.80605,206,26,16,258.0,1599.0,41.0,69.0,8.0,441.0,Good,Colombo District Relief Warehouse,Low,Low,Medium,Low,Low,No,,13,8,11,12,31,654,0.4671,0.4175
PF-RD-02685,Western,Gampaha,Wattala,SZ-0007,Wattala Central College Safe Zone,CAMP-02685,Wattala Relief Camp 2685,7.110735,79.934212,281,38,28,309.0,3285.0,17.0,71.0,13.3,310.0,Good,Gampaha GN Division Collection Hub,Medium,Low,Medium,High,Medium,No,,17,10,15,19,34,623,0.9065,0.452
PF-RD-02686,Sabaragamuwa,Ratnapura,Balangoda,SZ-0063,Balangoda Primary School Safe Zone,CAMP-02686,Balangoda Relief Camp 2686,6.760192,80.435174,235,47,27,236.0,1039.0,42.0,77.0,10.2,184.0,Good,Ratnapura District Secretariat Stores,Medium,Low,High,Medium,Medium,No,,15,9,12,17,35,641,1.0,0.5404
PF-RD-02687,Western,Colombo,Kaduwela,SZ-0004,Kaduwela Divisional Secretariat Hall Safe Zone,CAMP-02687,Kaduwela Relief Camp 2687,6.878708,79.86814,443,124,79,243.0,2695.0,32.0,106.0,15.9,939.0,Limited,Colombo Army Relief Point,High,Medium,High,High,Medium,No,,27,16,23,41,59,304,0.4718,0.6998
PF-RD-02688,North Western,Kurunegala,Kurunegala,SZ-0055,Kurunegala Cooperative Hall Safe Zone,CAMP-02688,Kurunegala Relief Camp 2688,7.495702,80.345762,162,36,16,74.0,1060.0,9.0,11.0,4.5,274.0,Good,Kurunegala DMC Coordination Centre,Medium,Medium,High,High,High,No,,10,6,9,11,34,674,0.5912,0.5432
PF-RD-02689,Southern,Matara,Deniyaya,SZ-0018,Deniyaya Cooperative Hall Safe Zone,CAMP-02689,Deniyaya Relief Camp 2689,5.848549,80.58042,165,31,23,157.0,694.0,9.0,39.0,10.2,262.0,Limited,Matara Army Relief Point,Medium,Low,High,High,Medium,No,,10,6,9,13,54,321,0.6298,0.5576
PF-RD-02690,Western,Gampaha,Wattala,SZ-0008,Wattala Cooperative Hall Safe Zone,CAMP-02690,Wattala Relief Camp 2690,7.02664,79.954297,366,105,55,317.0,5234.0,30.0,136.0,13.0,479.0,Limited,Gampaha District Relief Warehouse,Medium,Low,Low,High,Medium,No,,22,13,19,31,52,313,0.7641,0.6694
PF-RD-02691,Sabaragamuwa,Ratnapura,Balangoda,SZ-0063,Balangoda Primary School Safe Zone,CAMP-02691,Balangoda Relief Camp 2691,6.765612,80.441945,288,56,35,68.0,1047.0,24.0,32.0,6.3,514.0,Blocked,Ratnapura District Secretariat Stores,High,High,High,Medium,High,No,,18,11,15,21,79,143,0.5603,0.5417
PF-RD-02692,Central,Matale,Matale,SZ-0046,Matale Temple Hall Safe Zone,CAMP-02692,Matale Relief Camp 2692,7.448393,80.606056,80,8,7,85.0,533.0,14.0,19.0,14.6,147.0,Good,Matale District Relief Warehouse,Low,Low,High,Low,Medium,No,,5,3,4,5,37,615,0.5442,0.4
PF-RD-02693,Sabaragamuwa,Ratnapura,Balangoda,SZ-0063,Balangoda Primary School Safe Zone,CAMP-02693,Balangoda Relief Camp 2693,6.737872,80.423929,935,194,80,332.0,11531.0,166.0,352.0,6.0,1755.0,Good,Ratnapura District Secretariat Stores,Medium,High,Medium,Low,High,No,,57,33,47,57,33,665,0.5328,0.5005
PF-RD-02694,North Western,Puttalam,Anamaduwa,SZ-0059,Anamaduwa Cooperative Hall Safe Zone,CAMP-02694,Anamaduwa Relief Camp 2694,7.969048,79.863446,50,11,6,49.0,506.0,10.0,17.0,4.6,102.0,Good,Puttalam GN Division Collection Hub,Low,Low,Medium,Medium,Low,No,,3,2,3,4,29,674,0.4902,0.58
PF-RD-02695,North Central,Polonnaruwa,Hingurakgoda,SZ-0054,Hingurakgoda Divisional Secretariat Hall Safe Zone,CAMP-02695,Hingurakgoda Relief Camp 2695,7.902861,80.964474,433,122,58,244.0,4681.0,93.0,206.0,4.1,849.0,Good,Polonnaruwa DMC Coordination Centre,Medium,Medium,Medium,Medium,Medium,No,,26,16,22,34,31,677,0.51,0.642
PF-RD-02696,Central,Nuwara Eliya,Kotmale,SZ-0047,Kotmale Community Hall Safe Zone,CAMP-02696,Kotmale Relief Camp 2696,6.943819,80.849519,93,15,9,103.0,450.0,5.0,33.0,5.8,128.0,Good,Nuwara Eliya Army Relief Point,Medium,Low,High,High,Low,No,,6,4,5,6,31,667,0.7266,0.4839
PF-RD-02697,Eastern,Batticaloa,Manmunai North,SZ-0034,Manmunai North Cooperative Hall Safe Zone,CAMP-02697,Manmunai North Relief Camp 2697,7.729869,81.719825,237,49,17,260.0,1657.0,50.0,79.0,7.1,408.0,Good,Batticaloa District Secretariat Stores,Low,Low,Medium,Low,Medium,No,,15,9,12,14,32,659,0.5809,0.4895
PF-RD-02698,Uva,Moneragala,Wellawaya,SZ-0070,Wellawaya Community Hall Safe Zone,CAMP-02698,Wellawaya Relief Camp 2698,6.870113,81.311424,383,97,11,373.0,6049.0,15.0,86.0,12.0,819.0,Good,Moneragala Pradeshiya Sabha Stores,Low,Low,Low,High,Medium,No,,23,14,20,16,32,630,0.4676,0.4726
PF-RD-02699,Southern,Galle,Elpitiya,SZ-0014,Elpitiya Public Ground Safe Zone,CAMP-02699,Elpitiya Relief Camp 2699,6.078463,80.127048,295,63,54,284.0,2896.0,48.0,35.0,4.4,354.0,Good,Galle Pradeshiya Sabha Stores,Medium,Low,Medium,Medium,High,No,,18,11,15,28,29,675,0.8333,0.6407
PF-RD-02700,Sabaragamuwa,Ratnapura,Ratnapura,SZ-0062,Ratnapura Sports Complex Safe Zone,CAMP-02700,Ratnapura Relief Camp 2700,6.717912,80.34413,319,103,19,72.0,4116.0,45.0,163.0,1.6,366.0,Good,Ratnapura Army Relief Point,Medium,High,Low,Medium,Low,No,,20,12,16,17,30,691,0.8716,0.5862
PF-RD-02701,Sabaragamuwa,Ratnapura,Balangoda,SZ-0063,Balangoda Primary School Safe Zone,CAMP-02701,Balangoda Relief Camp 2701,6.764892,80.433642,768,203,71,629.0,2134.0,69.0,98.0,34.6,1366.0,Limited,Ratnapura District Secretariat Stores,Medium,Medium,High,Medium,High,No,,47,27,39,48,72,250,0.5622,0.5664
PF-RD-02702,Sabaragamuwa,Kegalle,Ruwanwella,SZ-0066,Ruwanwella Central College Safe Zone,CAMP-02702,Ruwanwella Relief Camp 2702,7.234878,80.276975,373,84,24,168.0,6507.0,64.0,102.0,3.3,399.0,Good,Kegalle District Secretariat Stores,Low,Medium,Low,Low,Medium,No,,23,14,19,20,28,681,0.9348,0.4933
PF-RD-02703,Central,Matale,Matale,SZ-0045,Matale Temple Hall Saef Zone,CAMP-02703,Matale Relief Camp 2703,7.460654,80.547985,1097,129,168,1255.0,21929.0,190.0,307.0,13.9,2238.0,Good,Matale Army Relief Point,Low,Low,Low,Low,High,Yes,text_spelling_error,66,39,55,92,31,619,0.4902,0.5005
PF-RD-02704,Northern,Vavuniya,Vavuniya South,SZ-0030,Vavuniya South Public Ground Safe Zone,CAMP-02704,Vavuniya South Relief Camp 2704,8.825572,80.44084,959,228,80,937.0,2468.0,217.0,441.0,2.9,1160.0,Good,Vavuniya GN Division Collection Hub,Medium,Low,High,Medium,High,No,,58,34,48,57,31,684,0.8267,0.5266
PF-RD-02705,Southern,Galle,Hikkaduwa,SZ-0013,Hikkaduwa Maha Vidyalaya Safe Zone,CAMP-02705,Hikkaduwa Relief Camp 2705,6.028505,80.271827,65,17,5,13.0,127.0,6.0,15.0,8.0,91.0,Blocked,Galle DMC Coordination Centre,High,High,High,Medium,Medium,No,,4,3,4,4,82,140,0.7143,0.5692
PF-RD-02706,North Central,Polonnaruwa,Medirigiriya,SZ-0052,Medirigiriya Cooperative Hall Safe Zone,CAMP-02706,Medirigiriya Relief Camp 2706,7.846045,81.056939,909,174,160,945.0,12329.0,176.0,107.0,4.8,995.0,Good,Polonnaruwa DMC Coordination Centre,Low,Low,Low,Medium,High,No,,55,32,46,84,27,672,0.9136,0.6062
PF-RD-02707,Northern,Vavuniya,Vavuniya South,SZ-0030,Vavuniya South Public Ground Safe Zone,CAMP-02707,Vavuniya South Relief Camp 2707,8.81223,80.454333,306,15,63,219.0,3359.0,37.0,17.0,40.0,637.0,Blocked,Vavuniya GN Division Collection Hub,Medium,Medium,Medium,Medium,High,No,,15,11,16,32,97,101,0.4804,0.4967
PF-RD-02708,Sabaragamuwa,Ratnapura,Ratnapura,SZ-0062,Ratnapura Sports Complex Safe Zone,CAMP-02708,Ratnapura Relief Camp 2708,6.709731,80.350118,856,265,111,311.0,6659.0,25.0,69.0,16.1,1582.0,Blocked,Ratnapura Army Relief Point,High,High,Medium,High,High,No,,52,30,43,65,84,130,0.5411,0.6612
PF-RD-02709,Southern,Matara,Akuressa,SZ-0017,Akuressa Divisional Secretariat Hall Safe Zone,CAMP-02709,Akuressa Relief Camp 2709,5.95357,80.531339,728,139,97,377.0,10650.0,162.0,142.0,18.9,1258.0,Good,Matara District Relief Warehouse,Medium,Medium,Low,Medium,High,No,,44,26,37,56,40,590,0.5787,0.5481
PF-RD-02710,Sabaragamuwa,Kegalle,Ruwanwella,SZ-0064,Ruwanwella Public Ground Safe Zone,CAMP-02710,Ruwanwella Relief Camp 2710,7.221016,80.340383,321,71,21,162.0,4369.0,17.0,101.0,14.7,538.0,Good,Kegalle DMC Coordination Centre,Medium,Medium,Low,High,Medium,No,,20,12,17,17,38,615,0.5967,0.4922
PF-RD-02711,Northern,Jaffna,Karainagar,SZ-0022,Karainagar Primary School Safe Zone,CAMP-02711,Karainagar Relief Camp 2711,9.683724,80.007991,1028,133,31,467.0,4323.0,74.0,99.0,13.2,2106.0,Good,Jaffna District Relief Warehouse,Medium,Medium,High,Medium,High,No,,62,36,52,42,41,623,0.4881,0.3463
PF-RD-02712,Eastern,Trincomalee,Kinniya,SZ-0039,Kinniya Divisional Secretariat Hall Safe Zone,CAMP-02712,Kinniya Relief Camp 2712,8.647195,81.29505,109,17,3,85.0,792.0,9.0,36.0,3.7,135.0,Good,Trincomalee GN Division Collection Hub,Low,Medium,Medium,Medium,Low,No,,7,4,6,5,31,679,0.8074,0.3853
PF-RD-02713,Western,Colombo,Kolonnawa,SZ-0001,Kolonnawa Cooperative Hall Safe Zone,CAMP-02713,Kolonnawa Relief Camp 2713,6.99964,79.825327,48,18,6,13.0,560.0,11.0,13.0,4.0,91.0,Good,Colombo District Relief Warehouse,Medium,High,Medium,High,Medium,No,,3,2,3,4,33,677,0.5275,0.75
PF-RD-02714,Western,Kalutara,Beruwala,SZ-0011,Beruwala Maha Vidyalaya Safe Zone,CAMP-02714,Beruwala Relief Camp 2714,6.666323,79.915368,463,34,73,368.0,3655.0,59.0,48.0,9.5,765.0,Good,Kalutara DMC Coordination Centre,Medium,Medium,Medium,Medium,High,No,,28,17,24,40,35,645,0.6052,0.4665
PF-RD-02715,Sabaragamuwa,Ratnapura,Ratnapura,SZ-0062,Ratnapura Sports Complex Safe Zone,CAMP-02715,Ratnapura Relief Camp 2715,6.714299,80.361325,491,103,65,597.0,8101.0,41.0,60.0,7.5,776.0,Good,Ratnapura Army Relief Point,Low,Low,Low,Medium,High,No,,30,18,25,38,27,657,0.6327,0.5682
PF-RD-02716,Northern,Jaffna,Karainagar,SZ-0022,Karainagar Primary School Safe Zone,CAMP-02716,Karainagar Relief Camp 2716,9.670385,80.008464,73,18,7,16.0,1037.0,5.0,27.0,5.3,137.0,Good,Jaffna District Relief Warehouse,Medium,High,Low,High,Low,No,,5,3,4,5,33,670,0.5328,0.5753
PF-RD-02717,Western,Gampaha,Negombo,SZ-0005,Negombo Training Centre Safe Zone,CAMP-02717,Negombo Relief Camp 2717,7.132819,80.024544,732,142,99,713.0,13121.0,66.0,52.0,4.1,1579.0,Good,Gampaha District Secretariat Stores,Low,Low,Low,Medium,High,No,,44,26,37,57,26,677,0.4636,0.5533
PF-RD-02718,Western,Colombo,Kolonnawa,SZ-0002,Kolonnawa Primary School Safe Zone,CAMP-02718,Kolonnawa Relief Camp 2718,6.861331,79.796258,755,180,68,673.0,9171.0,78.0,170.0,7.7,986.0,Limited,Colombo District Relief Warehouse,Medium,Low,Medium,Medium,High,No,,46,27,38,47,49,328,0.7657,0.5377
PF-RD-02719,Western,Kalutara,Bandaragama,SZ-0009,Bandaragama Sports Complex Safe Zone,CAMP-02719,Bandaragama Relief Camp 2719,6.611624,79.979519,177,40,36,42.0,623.0,45.0,61.0,17.4,326.0,Good,Kalutara District Relief Warehouse,Medium,High,High,Medium,Medium,No,,11,7,9,18,45,599,0.5429,0.6836
PF-RD-02720,Western,Colombo,Kolonnawa,SZ-0002,Kolonnawa Primary School Safe Zone,CAMP-02720,Kolonnawa Relief Camp 2720,6.859207,79.797646,256,39,40,251.0,958.0,17.0,100.0,18.5,527.0,Good,Colombo District Relief Warehouse,Medium,Low,High,High,Low,No,,16,9,13,22,42,593,0.4858,0.543
PF-RD-02721,Western,Kalutara,Bandaragama,SZ-0009,Bandaragama Sports Complex Safe Zone,CAMP-02721,Bandaragama Relief Camp 2721,6.611141,79.986798,263,31,66,145.0,4111.0,37.0,84.0,4.4,276.0,Good,Kalutara District Relief Warehouse,Low,Medium,Low,Medium,Medium,No,,16,10,14,31,29,675,0.9529,0.6388
PF-RD-02722,Western,Kalutara,Beruwala,SZ-0012,Beruwala Maha Vidyalaya Safe Zone,CAMP-02722,Beruwala Relief Camp 2722,6.680506,80.022219,609,121,122,483.0,7696.0,72.0,226.0,11.6,513.0,Good,Kalutara GN Division Collection Hub,Medium,Medium,Medium,Medium,Medium,No,,37,22,31,61,34,633,1.0,0.647
PF-RD-02723,Eastern,Trincomalee,Kinniya,SZ-0041,Kinniya Cooperative Hall Safe Zone,CAMP-02723,Kinniya Relief Camp 2723,8.576682,81.306952,332,92,16,279.0,3757.0,45.0,48.0,31.8,536.0,Limitd,Trincomalee District Secretariat Stores,Medium,Medium,Medium,Medium,High,Yes,road_status_typo,20,12,17,16,48,515,0.6194,0.5211
PF-RD-02724,Northern,Jaffna,Karainagar,SZ-0022,Karainagar Primary School Safe Zone,CAMP-02724,Karainagar Relief Camp 2724,9.68408,80.007621,1025,315,111,667.0,12288.0,173.0,300.0,38.0,1154.0,Limited,Jaffna District Relief Warehouse,Medium,Medium,Medium,Medium,High,No,,62,36,52,70,72,240,0.8882,0.6302
PF-RD-02725,Northern,Kilinochchi,Poonakary,SZ-0024,Poonakary Divisional Secretariat Hall Safe Zone,CAMP-02725,Poonakary Relief Camp 2725,9.325179,80.353266,981,244,66,497.0,10873.0,223.0,205.0,9.5,1489.0,Good,Kilinochchi Army Relief Point,Medium,Medium,Medium,Medium,High,No,,59,35,50,53,36,645,0.6588,0.5168
PF-RD-02726,Eastern,Ampara,Akkaraipattu,SZ-0037,Akkaraipattu Maha Vidyalaya Safe Zone,CAMP-02726,Akkaraipattu Relief Camp 2726,7.315605,81.657322,66,21,13,67.0,334.0,11.0,15.0,17.6,142.0,Good,Ampara District Secretariat Stores,Medium,Low,High,High,Medium,No,,4,3,4,7,40,598,0.4648,0.7879
PF-RD-02727,North Western,Kurunegala,Kuliyapitiya,SZ-0056,Kuliyapitiya Central College Safe Zone,CAMP-02727,Kuliyapitiya Relief Camp 2727,7.477579,80.349526,291,64,46,254.0,4265.0,45.0,82.0,6.5,565.0,Good,Kurunegala District Relief Warehouse,Low,Low,Low,Medium,Medium,No,,18,11,15,25,30,663,0.515,0.6151
PF-RD-02728,Eastern,Ampara,Akkaraipattu,SZ-0037,Akkaraipattu Maha Vidyalaya Saef Zone,CAMP-02728,Akkaraipattu Relief Camp 2728,7.317995,81.660237,67,16,8,80.0,578.0,7.0,30.0,10.7,130.0,Good,Ampara District Secretariat Stores,Low,Low,Medium,Medium,Low,Yes,text_spelling_error,5,3,4,5,32,638,0.5154,0.6119
PF-RD-02729,Western,Colombo,Kolonnawa,SZ-0002,Kolonnawa Primary School Safe Zone,CAMP-02729,Kolonnawa Relief Camp 2729,6.867532,79.802321,898,255,83,1048.0,3381.0,58.0,224.0,8.8,1635.0,Good,Colombo District Relief Warehouse,Medium,Low,High,High,High,No,,54,32,45,56,33,649,0.5492,0.5846
PF-RD-02730,Southern,Hambantota,Tissamaharama,SZ-0019,Tissamaharama Public Ground Safe Zone,CAMP-02730,Tissamaharama Relief Camp 2730,6.101875,81.070398,251,46,32,111.0,4477.0,35.0,110.0,4.1,392.0,Good,Hambantota GN Division Collection Hub,Low,High,Low,Medium,Low,No,,16,9,13,19,29,677,0.6403,0.5378
PF-RD-02731,Central,Matale,Matale,SZ-0045,Matale Temple Hall Safe Zone,CAMP-02731,Matale Relief Camp 2731,7.437431,80.54641,90,30,12,77.0,1217.0,24.0,9.0,7.0,114.0,Good,Matale Army Relief Point,Medium,Low,Low,High,High,No,,6,4,5,7,30,660,0.7895,0.7111
PF-RD-02732,Western,Colombo,Kolonnawa,SZ-0001,Kolonnawa Cooperative Hall Safe Zone,CAMP-02732,Kolonnawa Relief Camp 2732,6.99112,79.823566,205,56,39,137.0,1837.0,14.0,21.0,5.1,319.0,Good,Colombo District Relief Warehouse,Medium,Medium,Medium,High,High,No,,13,8,11,20,32,671,0.6426,0.7171
PF-RD-02733,Sabaragamuwa,Ratnapura,Ratnapura,SZ-0061,Ratnapura Sports Complex Safe Zone,CAMP-02733,Ratnapura Relief Camp 2733,6.576229,80.378052,761,248,70,440.0,11109.0,83.0,188.0,14.9,1374.0,Limited,Ratnapura Army Relief Point,Medium,Medium,Low,Medium,High,No,,46,27,39,48,55,307,0.5539,0.6281
PF-RD-02734,Central,Nuwara Eliya,Walapane,SZ-0048,Walapane Maha Vidyalaya Safe Zone,CAMP-02734,Walapane Relief Camp 2734,6.929327,80.711696,59,13,7,69.0,1191.0,12.0,6.0,10.3,63.0,Good,Nuwara Eliya GN Division Collection Hub,Low,Low,Low,Medium,High,No,,4,3,3,5,28,640,0.9365,0.5932
PF-RD-02735,Southern,Galle,Galle Four Gravets,SZ-0015,Galle Four Gravets Temple Hall Safe Zone,CAMP-02735,Galle Four Gravets Relief Camp 2735,6.05257,80.285358,142,36,17,164.0,1679.0,35.0,55.0,12.2,300.0,Good,Galle Army Relief Point,Low,Low,Medium,Medium,Low,No,,9,5,8,11,33,629,0.4733,0.6056
PF-RD-02736,Central,Matale,Matale,SZ-0045,Matale Temple Hall Safe Zone,CAMP-02736,Matale Relief Camp 2736,7.435531,80.558651,1024,157,177,538.0,15960.0,80.0,125.0,6.1,842.0,Good,Matale Army Relief Point,Medium,Medium,Low,High,High,No,,62,36,52,93,31,665,1.0,0.5635
PF-RD-02737,Northern,Vavuniya,Vavuniya,SZ-0031,Vavuniya Public Ground Safe Zone,CAMP-02737,Vavuniya Relief Camp 2737,8.812483,80.500889,37,7,5,28.0,584.0,5.0,3.0,10.8,57.0,Good,Vavuniya GN Division Collection Hub,Medium,Medium,Low,Medium,High,No,,3,2,2,3,33,637,0.6491,0.5946
PF-RD-02738,Western,Colombo,Kolonnawa,SZ-0001,Kolonnawa Cooperative Hall Safe Zone,CAMP-02738,Kolonnawa Relief Camp 2738,6.978549,79.827313,386,73,49,340.0,1432.0,13.0,76.0,5.1,419.0,Good,Colombo District Relief Warehouse,Medium,Low,High,High,Medium,No,,24,14,20,29,33,671,0.9212,0.5415
PF-RD-02739,Sabaragamuwa,Ratnapura,Ratnapura,SZ-0061,Ratnapura Sports Complex Safe Zone,CAMP-02739,Ratnapura Relief Camp 2739,6.578361,80.348842,88,20,11,113.0,1713.0,7.0,21.0,8.4,171.0,Good,Ratnapura Army Relief Point,Low,Low,Low,High,Medium,No,,6,4,5,7,27,651,0.5146,0.6023
PF-RD-02740,Western,Gampaha,Wattala,SZ-0007,Wattala Central College Safe Zone,CAMP-02740,Wattala Relief Camp 2740,7.111452,79.934893,339,32,42,176.0,1573.0,26.0,134.0,6.1,422.0,Good,Gampaha GN Division Collection Hub,Medium,Medium,High,Medium,Low,No,,21,12,17,25,35,665,0.8033,0.4395
PF-RD-02741,Eastern,Trincomalee,Kantale,SZ-0040,Kantale Training Centre Safe Zone,CAMP-02741,Kantale Relief Camp 2741,8.637438,81.188425,232,68,32,103.0,915.0,20.0,23.0,2.8,339.0,Limited,Trincomalee DMC Coordination Centre,High,High,High,High,High,No,,14,9,12,19,52,342,0.6844,0.6638
PF-RD-02742,Western,Kalutara,Beruwala,SZ-0011,Beruwala Maha Vidyalaya Safe Zone,CAMP-02742,Beruwala Relief Camp 2742,6.672049,79.926699,41,7,1,43.0,123.0,2.0,7.0,5.4,72.0,Limited,Kalutara DMC Coordination Centre,Medium,Low,High,High,Medium,No,,3,2,3,2,51,335,0.5694,0.439
PF-RD-02743,Uva,Badulla,Mahiyanganaya,SZ-0068,Mahiyanganaya Divisional Secretariat Hall Safe Zone,CAMP-02743,Mahiyanganaya Relief Camp 2743,7.03434,80.973733,91,25,18,58.0,1152.0,6.0,22.0,2.8,101.0,Good,Badulla Army Relief Point,Medium,Medium,Medium,High,Medium,No,,6,4,5,10,29,684,0.901,0.7473
PF-RD-02744,Southern,Galle,Galle Four Gravets,SZ-0015,Galle Four Gravets Temple Hall Safe Zone,CAMP-02744,Galle Four Gravets Relief Camp 2744,6.044009,80.269189,132,34,7,61.0,897.0,4.0,23.0,7.1,227.0,Limited,Galle Army Relief Point,Medium,Medium,Medium,High,Medium,No,,8,5,7,7,54,330,0.5815,0.5152
PF-RD-02745,Sabaragamuwa,Ratnapura,Ratnapura,SZ-0061,Ratnapura Sports Complex Safe Zone,CAMP-02745,Ratnapura Relief Camp 2745,6.609243,80.386186,339,45,38,228.0,6024.0,44.0,46.0,4.1,644.0,Good,Ratnapura Army Relief Point,Low,Medium,Low,Medium,High,No,,21,12,17,24,28,677,0.5264,0.4631
PF-RD-02746,North Western,Puttalam,Anamaduwa,SZ-0059,Anamaduwa Cooperative Hall Safe Zone,CAMP-02746,Anamaduwa Relief Camp 2746,7.968291,79.876051,371,85,49,335.0,3688.0,67.0,82.0,2.4,721.0,Good,Puttalam GN Division Collection Hub,Low,Low,Medium,Medium,Medium,No,,23,13,19,29,29,686,0.5146,0.5876
PF-RD-02747,Eastern,Ampara,Akkaraipattu,SZ-0038,Akkaraipattu Primary School Safe Zone,CAMP-02747,Akkaraipattu Relief Camp 2747,7.408165,81.696154,681,219,75,837.0,2951.0,47.0,57.0,3.9,1269.0,Good,Ampara GN Division Collection Hub,Medium,Low,High,High,High,No,,41,24,35,47,30,678,0.5366,0.6476
PF-RD-02748,Northern,Vavuniya,Vavuniya,SZ-0031,Vavuniya Public Ground Safe Zone,CAMP-02748,Vavuniya Relief Camp 2748,8.82844,80.498475,190,40,43,214.0,2689.0,28.0,98.0,7.5,152.0,Good,Vavuniya GN Division Collection Hub,Low,Low,Low,High,Low,No,,12,7,10,21,29,657,1.0,0.7
PF-RD-02749,Sabaragamuwa,Kegalle,Ruwanwella,SZ-0066,Ruwanwella Central College Safe Zone,CAMP-02749,Ruwanwella Relief Camp 2749,7.242757,80.290215,31,7,4,23.0,518.0,2.0,7.0,9.4,64.0,Good,Kegalle District Secretariat Stores,Medium,Medium,Low,High,Medium,No,,2,2,2,3,32,646,0.4844,0.6452
PF-RD-02750,Sabaragamuwa,Kegalle,Ruwanwella,SZ-0066,Ruwanwella Central College Safe Zone,CAMP-02750,Ruwanwella Relief Camp 2750,7.249381,80.281423,182,29,11,165.0,1913.0,12.0,92.0,6.3,275.0,Good,Kegalle District Secretariat Stores,Low,Low,Medium,High,Low,No,,11,7,10,10,30,664,0.6618,0.4286
PF-RD-02751,Western,Kalutara,Beruwala,SZ-0011,Beruwala Maha Vidyalaya Safe Zone,CAMP-02751,Beruwala Relief Camp 2751,6.687646,79.910752,676,187,99,462.0,6421.0,21.0,243.0,3.6,1200.0,Limited,Kalutara DMC Coordination Centre,Medium,Medium,Medium,High,Medium,No,,41,24,34,55,49,340,0.5633,0.6509
PF-RD-02752,Western,Colombo,Homagama,SZ-0003,Homagama Sports Complex Safe Zone,CAMP-02752,Homagama Relief Camp 2752,6.951241,79.835492,739,158,60,863.0,5422.0,100.0,51.0,4.3,1055.0,Good,Colombo Pradeshiya Sabha Stores,Medium,Low,Medium,Medium,High,No,,45,26,37,44,29,675,0.7005,0.5007
PF-RD-02753,Western,Colombo,Kolonnawa,SZ-0002,Kolonnawa Primary School Safe Zone,CAMP-02753,Kolonnawa Relief Camp 2753,6.850391,79.789092,186,34,26,160.0,2031.0,9.0,62.0,10.7,288.0,Good,Colombo District Relief Warehouse,Medium,Low,Medium,High,Medium,No,,12,7,10,15,33,638,0.6458,0.5591
PF-RD-02754,Eastern,Trincomalee,Kinniya,SZ-0041,Kinniya Cooperative Hall Safe Zone,CAMP-02754,Kinniya Relief Camp 2754,8.579497,81.265689,61,9,6,45.0,961.0,10.0,12.0,15.1,110.0,Limited,Trincomalee District Secretariat Stores,Low,Medium,Low,Low,Medium,No,,4,3,4,4,54,306,0.5545,0.4918
PF-RD-02755,Sabaragamuwa,Ratnapura,Ratnapura,SZ-0062,Ratnapura Sports Complex Safe Zone,CAMP-02755,Ratnapura Relief Camp 2755,6.711564,80.355075,50,14,5,35.0,960.0,12.0,16.0,20.7,81.0,Good,Ratnapura Army Relief Point,Low,Medium,Low,Medium,Medium,No,,3,2,3,4,38,580,0.6173,0.62
PF-RD-02756,North Central,Anuradhapura,Medawachchiya,SZ-0049,Medawachchiya Central College Safe Zone,CAMP-02756,Medawachchiya Relief Camp 2756,8.379194,80.385205,264,76,46,338.0,693.0,62.0,46.0,6.7,450.0,Good,Anuradhapura Pradeshiya Sabha Stores,Medium,Low,High,High,Medium,No,,16,10,14,25,32,661,0.5867,0.7083
PF-RD-02757,Western,Gampaha,Wattala,SZ-0008,Wattala Cooperative Hall Safe Zone,CAMP-02757,Wattala Relief Camp 2757,7.045345,79.944811,335,85,43,106.0,1773.0,67.0,177.0,11.1,669.0,Good,Gampaha District Relief Warehouse,Medium,High,High,Medium,Low,No,,21,12,17,26,40,636,0.5007,0.609
PF-RD-02758,Northern,Jaffna,Karainagar,SZ-0022,Karainagar Primary School Safe Zone,CAMP-02758,Karainagar Relief Camp 2758,9.684849,80.00693,398,71,52,406.0,5304.0,65.0,142.0,5.4,365.0,Limited,Jaffna District Relief Warehouse,Low,Low,Low,Medium,Medium,No,,24,14,20,31,47,335,1.0,0.5327
PF-RD-02759,Northern,Vavuniya,Vavuniya South,SZ-0030,Vavuniya South Public Ground Safe Zone,CAMP-02759,Vavuniya South Relief Camp 2759,8.809218,80.456622,649,169,87,361.0,7582.0,120.0,240.0,2.2,1222.0,Good,Vavuniya GN Division Collection Hub,Medium,Medium,Medium,Medium,Medium,No,,39,23,33,50,30,688,0.5311,0.6179
